strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue,Total_Reads,p-value
r,8857:8972:9002,1,0,0,0,0,0,0,0,30,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8976:9002,1,0,0,0,0,0,0,0,30,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8994:9002,1,0,0,0,0,0,0,0,30,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8996:9002,1,0,0,0,0,0,0,0,30,Rep2,cfDNA,1,1.922965982731765e-07
r,7425:7517:7568,3,0,0,0,0,0,0,0,32,Rep2,cfDNA,3,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,33,Rep2,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,34,Rep2,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,35,Rep2,cfDNA,1,5.551507382695425e-63
r,8857:8867:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8871:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8873:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8882:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8887:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8893:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8898:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8904:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8911:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8922:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8927:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8936:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8958:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8969:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8972:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8976:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8994:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8996:9002,2,0,0,0,0,0,0,0,35,Rep2,cfDNA,2,1.922965982731765e-07
r,8857:8867:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8871:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8873:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8882:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8887:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8893:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8898:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8904:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8911:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8922:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8927:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8936:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8958:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8969:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8972:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8976:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8994:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,8857:8996:9002,1,0,0,0,0,0,0,0,37,Rep2,cfDNA,1,1.922965982731765e-07
r,7425:7517:7568,1,0,0,0,0,0,0,0,39,Rep2,cfDNA,1,5.551507382695425e-63
r,8589:8591:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8595:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8598:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8602:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8607:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8620:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8628:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8632:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8635:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8638:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8641:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8643:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8649:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8658:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8667:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8682:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8684:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8692:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8706:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8712:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8730:8736,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,1.0913312529929466e-18
r,8882:8887:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8893:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8898:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8904:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8911:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8922:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8927:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8936:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8958:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8969:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8972:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8976:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8994:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:8996:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,8882:9002:9027,1,0,0,0,0,0,0,0,40,Rep2,cfDNA,1,4.9854673626379095e-08
r,7425:7517:7568,3,0,0,0,0,0,0,0,42,Rep2,cfDNA,3,5.551507382695425e-63
r,8589:8591:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8595:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8598:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8602:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8607:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8620:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8628:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8632:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8635:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8638:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8641:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8643:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8649:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8658:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8667:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8682:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8684:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8692:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8706:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8712:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,8589:8730:8736,1,0,0,0,0,0,0,0,44,Rep2,cfDNA,1,1.0913312529929466e-18
r,7425:7517:7568,1,0,0,0,0,0,0,0,45,Rep2,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,46,Rep2,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,7,0,0,0,0,0,0,0,48,Rep2,cfDNA,7,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,20,Rep1,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,2,0,0,0,0,0,0,0,23,Rep1,cfDNA,2,5.551507382695425e-63
r,8589:8591:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8595:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8598:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8602:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8607:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8620:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8628:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8632:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8635:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8638:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8641:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8643:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8649:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8658:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8667:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8682:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8684:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8692:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8706:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8712:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8730:8736,1,0,0,0,0,0,0,0,23,Rep1,cfDNA,1,1.0913312529929466e-18
r,8857:8867:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8871:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8873:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8882:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8887:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8893:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8898:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8904:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8911:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8922:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8927:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8936:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8958:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8969:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8972:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8976:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8994:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8996:9002,2,0,0,0,0,0,0,0,7,Rep1,cfDNA,2,1.922965982731765e-07
r,7425:7517:7568,0,1,0,0,0,0,0,0,5,Rep1,cfDNA,1,5.551507382695425e-63
r,8882:8887:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8893:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8898:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8904:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8911:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8922:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8927:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8936:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8958:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8969:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8972:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8976:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8994:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:8996:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,8882:9002:9027,2,0,0,0,0,0,0,0,5,Rep1,cfDNA,2,4.9854673626379095e-08
r,7425:7517:7568,1,0,0,0,0,0,0,0,6,Rep1,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,39,Rep1,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,35,Rep1,cfDNA,1,5.551507382695425e-63
r,8857:8867:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8871:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8873:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8882:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8887:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8893:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8898:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8904:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8911:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8922:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8927:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8936:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8958:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8969:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8972:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8976:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8994:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,8857:8996:9002,2,0,0,0,0,0,0,0,35,Rep1,cfDNA,2,1.922965982731765e-07
r,7425:7517:7568,1,0,0,0,0,0,0,0,4,Rep1,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,4,0,0,0,0,0,0,0,24,Rep1,cfDNA,4,5.551507382695425e-63
r,7425:7517:7568,1,0,0,0,0,0,0,0,26,Rep1,cfDNA,1,5.551507382695425e-63
r,7425:7517:7568,6,0,0,0,0,0,0,0,14,Rep1,cfDNA,6,5.551507382695425e-63
r,8882:8887:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8893:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8898:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8904:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8911:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8922:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8927:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8936:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8958:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8969:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8972:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8976:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8994:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:8996:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8882:9002:9027,1,0,0,0,0,0,0,0,8,Rep1,cfDNA,1,4.9854673626379095e-08
r,8589:8591:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8595:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8598:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8602:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8607:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8620:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8628:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8632:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8635:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8638:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8641:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8643:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8649:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8658:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8667:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8682:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8684:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8692:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8706:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8712:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8730:8736,1,0,0,0,0,0,0,0,44,Rep1,cfDNA,1,1.0913312529929466e-18
r,8857:8867:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8871:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8873:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8882:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8887:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8893:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8898:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8904:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8911:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8922:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8927:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8936:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8958:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8969:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8972:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8976:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8994:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,8857:8996:9002,1,0,0,0,0,0,0,0,30,Rep1,cfDNA,1,1.922965982731765e-07
r,7425:7517:7568,2,0,0,0,0,0,0,0,18,Rep1,cfDNA,2,5.551507382695425e-63
r,7425:7517:7568,7,0,0,0,0,0,0,0,25,Rep1,cfDNA,7,5.551507382695425e-63
r,8589:8591:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8595:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8598:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8602:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8607:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8620:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8628:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8632:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8635:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8638:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8641:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8643:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8649:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8658:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8667:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
r,8589:8682:8736,1,0,0,0,0,0,0,0,25,Rep1,cfDNA,1,1.0913312529929466e-18
